ROUGE-Type,Task Name,System Name,Avg_Recall,Avg_Precision,Avg_F-Score,Num Reference Summaries
ROUGE-SU4,TEDTALK1295,PGN.TXT,0.05500,0.01264,0.02056,1
ROUGE-L,TEDTALK1054,PGN.TXT,0.02703,0.03226,0.02941,1
ROUGE-1,TEDTALK1054,PGN.TXT,0.05128,0.01587,0.02424,1
ROUGE-2,TEDTALK1054,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1054,PGN.TXT,0.01212,0.00345,0.00537,1
ROUGE-L,TEDTALK1055,PGN.TXT,0.12903,0.07407,0.09412,1
ROUGE-1,TEDTALK1055,PGN.TXT,0.16129,0.03205,0.05348,1
ROUGE-2,TEDTALK1055,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1055,PGN.TXT,0.03704,0.00685,0.01156,1
ROUGE-L,TEDTALK1298,PGN.TXT,0.16279,0.20588,0.18182,1
ROUGE-1,TEDTALK1298,PGN.TXT,0.19608,0.08065,0.11429,1
ROUGE-2,TEDTALK1298,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1298,PGN.TXT,0.04681,0.01930,0.02733,1
ROUGE-L,TEDTALK1297,PGN.TXT,0.06250,0.15789,0.08955,1
ROUGE-1,TEDTALK1297,PGN.TXT,0.11864,0.10294,0.11024,1
ROUGE-2,TEDTALK1297,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1297,PGN.TXT,0.02642,0.02414,0.02523,1
ROUGE-L,TEDTALK1056,PGN.TXT,0.08696,0.11765,0.10000,1
ROUGE-1,TEDTALK1056,PGN.TXT,0.21053,0.06857,0.10345,1
ROUGE-2,TEDTALK1056,PGN.TXT,0.01852,0.00575,0.00877,1
ROUGE-SU4,TEDTALK1056,PGN.TXT,0.05882,0.01734,0.02679,1
ROUGE-L,TEDTALK1035,PGN.TXT,0.05882,0.05128,0.05479,1
ROUGE-1,TEDTALK1035,PGN.TXT,0.11111,0.04762,0.06667,1
ROUGE-2,TEDTALK1035,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1035,PGN.TXT,0.02500,0.01081,0.01509,1
ROUGE-L,TEDTALK469,PGN.TXT,0.18421,0.20588,0.19444,1
ROUGE-1,TEDTALK469,PGN.TXT,0.27907,0.10909,0.15686,1
ROUGE-2,TEDTALK469,PGN.TXT,0.02500,0.00952,0.01379,1
ROUGE-SU4,TEDTALK469,PGN.TXT,0.08108,0.03000,0.04380,1
ROUGE-L,TEDTALK1278,PGN.TXT,0.08889,0.20000,0.12308,1
ROUGE-1,TEDTALK1278,PGN.TXT,0.09434,0.04717,0.06289,1
ROUGE-2,TEDTALK1278,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1278,PGN.TXT,0.02553,0.01304,0.01727,1
ROUGE-L,TEDTALK227,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-1,TEDTALK227,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-2,TEDTALK227,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK227,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-L,TEDTALK1277,PGN.TXT,0.07407,0.11765,0.09091,1
ROUGE-1,TEDTALK1277,PGN.TXT,0.12903,0.07843,0.09756,1
ROUGE-2,TEDTALK1277,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1277,PGN.TXT,0.04074,0.02500,0.03099,1
ROUGE-L,TEDTALK1036,PGN.TXT,0.18519,0.12195,0.14706,1
ROUGE-1,TEDTALK1036,PGN.TXT,0.32258,0.06250,0.10471,1
ROUGE-2,TEDTALK1036,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1036,PGN.TXT,0.08148,0.01467,0.02486,1
ROUGE-L,TEDTALK228,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-1,TEDTALK228,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-2,TEDTALK228,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK228,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-L,TEDTALK1037,PGN.TXT,0.12766,0.13953,0.13333,1
ROUGE-1,TEDTALK1037,PGN.TXT,0.16327,0.05128,0.07805,1
ROUGE-2,TEDTALK1037,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1037,PGN.TXT,0.04000,0.01268,0.01925,1
ROUGE-L,TEDTALK229,PGN.TXT,0.14286,0.10417,0.12048,1
ROUGE-1,TEDTALK229,PGN.TXT,0.16216,0.04000,0.06417,1
ROUGE-2,TEDTALK229,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK229,PGN.TXT,0.04516,0.01000,0.01637,1
ROUGE-L,TEDTALK1038,PGN.TXT,0.14000,0.21875,0.17073,1
ROUGE-1,TEDTALK1038,PGN.TXT,0.20588,0.13725,0.16471,1
ROUGE-2,TEDTALK1038,PGN.TXT,0.01562,0.01031,0.01242,1
ROUGE-SU4,TEDTALK1038,PGN.TXT,0.05333,0.03478,0.04211,1
ROUGE-L,TEDTALK1279,PGN.TXT,0.10256,0.15385,0.12308,1
ROUGE-1,TEDTALK1279,PGN.TXT,0.18182,0.08163,0.11268,1
ROUGE-2,TEDTALK1279,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1279,PGN.TXT,0.04000,0.01818,0.02500,1
ROUGE-L,TEDTALK1039,PGN.TXT,0.05714,0.11111,0.07547,1
ROUGE-1,TEDTALK1039,PGN.TXT,0.05000,0.02857,0.03636,1
ROUGE-2,TEDTALK1039,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1039,PGN.TXT,0.01111,0.00667,0.00833,1
ROUGE-L,TEDTALK461,PGN.TXT,0.06897,0.18182,0.10000,1
ROUGE-1,TEDTALK461,PGN.TXT,0.12121,0.04762,0.06838,1
ROUGE-2,TEDTALK461,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK461,PGN.TXT,0.02581,0.01081,0.01524,1
ROUGE-L,TEDTALK220,PGN.TXT,0.08571,0.09677,0.09091,1
ROUGE-1,TEDTALK220,PGN.TXT,0.10811,0.03509,0.05298,1
ROUGE-2,TEDTALK220,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK220,PGN.TXT,0.02759,0.00769,0.01203,1
ROUGE-L,TEDTALK462,PGN.TXT,0.05556,0.06250,0.05882,1
ROUGE-1,TEDTALK462,PGN.TXT,0.11628,0.04717,0.06711,1
ROUGE-2,TEDTALK462,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK462,PGN.TXT,0.02564,0.01000,0.01439,1
ROUGE-L,TEDTALK463,PGN.TXT,0.18182,0.14634,0.16216,1
ROUGE-1,TEDTALK463,PGN.TXT,0.21622,0.05000,0.08122,1
ROUGE-2,TEDTALK463,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK463,PGN.TXT,0.06061,0.01333,0.02186,1
ROUGE-L,TEDTALK221,PGN.TXT,0.11538,0.09375,0.10345,1
ROUGE-1,TEDTALK221,PGN.TXT,0.10714,0.02174,0.03614,1
ROUGE-2,TEDTALK221,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK221,PGN.TXT,0.03636,0.00645,0.01096,1
ROUGE-L,TEDTALK222,PGN.TXT,0.13636,0.30000,0.18750,1
ROUGE-1,TEDTALK222,PGN.TXT,0.14583,0.07000,0.09459,1
ROUGE-2,TEDTALK222,PGN.TXT,0.02222,0.01075,0.01449,1
ROUGE-SU4,TEDTALK222,PGN.TXT,0.04286,0.02093,0.02812,1
ROUGE-L,TEDTALK464,PGN.TXT,0.08824,0.13043,0.10526,1
ROUGE-1,TEDTALK464,PGN.TXT,0.15385,0.04545,0.07018,1
ROUGE-2,TEDTALK464,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK464,PGN.TXT,0.04000,0.01186,0.01830,1
ROUGE-L,TEDTALK465,PGN.TXT,0.05405,0.15385,0.08000,1
ROUGE-1,TEDTALK465,PGN.TXT,0.04762,0.02564,0.03333,1
ROUGE-2,TEDTALK465,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK465,PGN.TXT,0.01053,0.00588,0.00755,1
ROUGE-L,TEDTALK223,PGN.TXT,0.16129,0.13158,0.14493,1
ROUGE-1,TEDTALK223,PGN.TXT,0.17647,0.03371,0.05660,1
ROUGE-2,TEDTALK223,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK223,PGN.TXT,0.04667,0.00843,0.01429,1
ROUGE-L,TEDTALK466,PGN.TXT,0.05128,0.11111,0.07018,1
ROUGE-1,TEDTALK466,PGN.TXT,0.07143,0.03261,0.04478,1
ROUGE-2,TEDTALK466,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK466,PGN.TXT,0.01667,0.00732,0.01017,1
ROUGE-L,TEDTALK224,PGN.TXT,0.02439,0.07143,0.03636,1
ROUGE-1,TEDTALK224,PGN.TXT,0.04082,0.03333,0.03670,1
ROUGE-2,TEDTALK224,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK224,PGN.TXT,0.00851,0.00800,0.00825,1
ROUGE-L,TEDTALK467,PGN.TXT,0.11905,0.09434,0.10526,1
ROUGE-1,TEDTALK467,PGN.TXT,0.19565,0.06081,0.09278,1
ROUGE-2,TEDTALK467,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK467,PGN.TXT,0.05238,0.01549,0.02391,1
ROUGE-L,TEDTALK225,PGN.TXT,0.08571,0.08571,0.08571,1
ROUGE-1,TEDTALK225,PGN.TXT,0.10256,0.03390,0.05096,1
ROUGE-2,TEDTALK225,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK225,PGN.TXT,0.03012,0.00926,0.01416,1
ROUGE-L,TEDTALK468,PGN.TXT,0.16000,0.10000,0.12308,1
ROUGE-1,TEDTALK468,PGN.TXT,0.23077,0.05556,0.08955,1
ROUGE-2,TEDTALK468,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK468,PGN.TXT,0.05833,0.01429,0.02295,1
ROUGE-L,TEDTALK226,PGN.TXT,0.08333,0.10714,0.09375,1
ROUGE-1,TEDTALK226,PGN.TXT,0.20455,0.07500,0.10976,1
ROUGE-2,TEDTALK226,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK226,PGN.TXT,0.05000,0.01818,0.02667,1
ROUGE-L,TEDTALK460,PGN.TXT,0.02564,0.07143,0.03774,1
ROUGE-1,TEDTALK460,PGN.TXT,0.02326,0.01562,0.01869,1
ROUGE-2,TEDTALK460,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK460,PGN.TXT,0.00513,0.00345,0.00412,1
ROUGE-L,TEDTALK1281,PGN.TXT,0.13514,0.17241,0.15152,1
ROUGE-1,TEDTALK1281,PGN.TXT,0.20000,0.09000,0.12414,1
ROUGE-2,TEDTALK1281,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1281,PGN.TXT,0.04390,0.02000,0.02748,1
ROUGE-L,TEDTALK1280,PGN.TXT,0.08511,0.11429,0.09756,1
ROUGE-1,TEDTALK1280,PGN.TXT,0.13559,0.05556,0.07882,1
ROUGE-2,TEDTALK1280,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1280,PGN.TXT,0.03774,0.01538,0.02186,1
ROUGE-L,TEDTALK1040,PGN.TXT,0.14706,0.18519,0.16393,1
ROUGE-1,TEDTALK1040,PGN.TXT,0.18605,0.08163,0.11348,1
ROUGE-2,TEDTALK1040,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1040,PGN.TXT,0.05128,0.02273,0.03150,1
ROUGE-L,TEDTALK1283,PGN.TXT,0.02564,0.04167,0.03175,1
ROUGE-1,TEDTALK1283,PGN.TXT,0.02326,0.01429,0.01770,1
ROUGE-2,TEDTALK1283,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1283,PGN.TXT,0.00513,0.00313,0.00388,1
ROUGE-L,TEDTALK1041,PGN.TXT,0.06897,0.05000,0.05797,1
ROUGE-1,TEDTALK1041,PGN.TXT,0.06061,0.01818,0.02797,1
ROUGE-2,TEDTALK1041,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1041,PGN.TXT,0.01379,0.00400,0.00620,1
ROUGE-L,TEDTALK1282,PGN.TXT,0.05263,0.07692,0.06250,1
ROUGE-1,TEDTALK1282,PGN.TXT,0.09302,0.02139,0.03478,1
ROUGE-2,TEDTALK1282,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1282,PGN.TXT,0.02162,0.00432,0.00721,1
ROUGE-L,TEDTALK1042,PGN.TXT,0.13158,0.18519,0.15385,1
ROUGE-1,TEDTALK1042,PGN.TXT,0.15909,0.08861,0.11382,1
ROUGE-2,TEDTALK1042,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1042,PGN.TXT,0.03500,0.02154,0.02667,1
ROUGE-L,TEDTALK1285,PGN.TXT,0.18367,0.19565,0.18947,1
ROUGE-1,TEDTALK1285,PGN.TXT,0.21667,0.10656,0.14286,1
ROUGE-2,TEDTALK1285,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1285,PGN.TXT,0.05185,0.02456,0.03333,1
ROUGE-L,TEDTALK1043,PGN.TXT,0.19355,0.10714,0.13793,1
ROUGE-1,TEDTALK1043,PGN.TXT,0.32353,0.06875,0.11340,1
ROUGE-2,TEDTALK1043,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1043,PGN.TXT,0.08750,0.01818,0.03011,1
ROUGE-L,TEDTALK1284,PGN.TXT,0.07143,0.08000,0.07547,1
ROUGE-1,TEDTALK1284,PGN.TXT,0.27143,0.11047,0.15702,1
ROUGE-2,TEDTALK1284,PGN.TXT,0.01493,0.00599,0.00855,1
ROUGE-SU4,TEDTALK1284,PGN.TXT,0.06875,0.02716,0.03894,1
ROUGE-L,TEDTALK1044,PGN.TXT,0.05556,0.07407,0.06349,1
ROUGE-1,TEDTALK1044,PGN.TXT,0.06977,0.03659,0.04800,1
ROUGE-2,TEDTALK1044,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1044,PGN.TXT,0.01622,0.00857,0.01121,1
ROUGE-L,TEDTALK1287,PGN.TXT,0.09091,0.05357,0.06742,1
ROUGE-1,TEDTALK1287,PGN.TXT,0.08571,0.02174,0.03468,1
ROUGE-2,TEDTALK1287,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1287,PGN.TXT,0.01935,0.00469,0.00755,1
ROUGE-L,TEDTALK1286,PGN.TXT,0.08163,0.09524,0.08791,1
ROUGE-1,TEDTALK1286,PGN.TXT,0.16949,0.07353,0.10256,1
ROUGE-2,TEDTALK1286,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1286,PGN.TXT,0.04151,0.01746,0.02458,1
ROUGE-L,TEDTALK1045,PGN.TXT,0.10526,0.12500,0.11429,1
ROUGE-1,TEDTALK1045,PGN.TXT,0.20455,0.07627,0.11111,1
ROUGE-2,TEDTALK1045,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1045,PGN.TXT,0.04500,0.01731,0.02500,1
ROUGE-L,TEDTALK1024,PGN.TXT,0.07500,0.10345,0.08696,1
ROUGE-1,TEDTALK1024,PGN.TXT,0.15556,0.06140,0.08805,1
ROUGE-2,TEDTALK1024,PGN.TXT,0.02381,0.00917,0.01325,1
ROUGE-SU4,TEDTALK1024,PGN.TXT,0.05128,0.01923,0.02797,1
ROUGE-L,TEDTALK1267,PGN.TXT,0.07143,0.09677,0.08219,1
ROUGE-1,TEDTALK1267,PGN.TXT,0.16667,0.04908,0.07583,1
ROUGE-2,TEDTALK1267,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1267,PGN.TXT,0.04091,0.01224,0.01885,1
ROUGE-L,TEDTALK1025,PGN.TXT,0.11111,0.23529,0.15094,1
ROUGE-1,TEDTALK1025,PGN.TXT,0.15385,0.05556,0.08163,1
ROUGE-2,TEDTALK1025,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1025,PGN.TXT,0.03429,0.01224,0.01805,1
ROUGE-L,TEDTALK1266,PGN.TXT,0.07143,0.21429,0.10714,1
ROUGE-1,TEDTALK1266,PGN.TXT,0.10169,0.09375,0.09756,1
ROUGE-2,TEDTALK1266,PGN.TXT,0.01754,0.01639,0.01695,1
ROUGE-SU4,TEDTALK1266,PGN.TXT,0.03273,0.03103,0.03186,1
ROUGE-L,TEDTALK1026,PGN.TXT,0.10526,0.06667,0.08163,1
ROUGE-1,TEDTALK1026,PGN.TXT,0.19512,0.05714,0.08840,1
ROUGE-2,TEDTALK1026,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1026,PGN.TXT,0.05143,0.01385,0.02182,1
ROUGE-L,TEDTALK1269,PGN.TXT,0.06250,0.12500,0.08333,1
ROUGE-1,TEDTALK1269,PGN.TXT,0.15068,0.07857,0.10329,1
ROUGE-2,TEDTALK1269,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1269,PGN.TXT,0.03284,0.01746,0.02280,1
ROUGE-L,TEDTALK1027,PGN.TXT,0.12195,0.14286,0.13158,1
ROUGE-1,TEDTALK1027,PGN.TXT,0.23913,0.11458,0.15493,1
ROUGE-2,TEDTALK1027,PGN.TXT,0.02326,0.01099,0.01493,1
ROUGE-SU4,TEDTALK1027,PGN.TXT,0.06500,0.03023,0.04127,1
ROUGE-L,TEDTALK1268,PGN.TXT,0.08475,0.20000,0.11905,1
ROUGE-1,TEDTALK1268,PGN.TXT,0.12821,0.10870,0.11765,1
ROUGE-2,TEDTALK1268,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1268,PGN.TXT,0.03333,0.02791,0.03038,1
ROUGE-L,TEDTALK1028,PGN.TXT,0.08000,0.16667,0.10811,1
ROUGE-1,TEDTALK1028,PGN.TXT,0.10169,0.07895,0.08889,1
ROUGE-2,TEDTALK1028,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1028,PGN.TXT,0.02353,0.01818,0.02051,1
ROUGE-L,TEDTALK1029,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-1,TEDTALK1029,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-2,TEDTALK1029,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1029,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-L,TEDTALK494,PGN.TXT,0.04444,0.11765,0.06452,1
ROUGE-1,TEDTALK494,PGN.TXT,0.05882,0.03000,0.03974,1
ROUGE-2,TEDTALK494,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK494,PGN.TXT,0.01277,0.00667,0.00876,1
ROUGE-L,TEDTALK252,PGN.TXT,0.07143,0.11111,0.08696,1
ROUGE-1,TEDTALK252,PGN.TXT,0.08000,0.02500,0.03810,1
ROUGE-2,TEDTALK252,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK252,PGN.TXT,0.01739,0.00548,0.00833,1
ROUGE-L,TEDTALK495,PGN.TXT,0.21053,0.20000,0.20513,1
ROUGE-1,TEDTALK495,PGN.TXT,0.25581,0.10784,0.15172,1
ROUGE-2,TEDTALK495,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK495,PGN.TXT,0.07179,0.03043,0.04275,1
ROUGE-L,TEDTALK253,PGN.TXT,0.15789,0.16216,0.16000,1
ROUGE-1,TEDTALK253,PGN.TXT,0.26667,0.11321,0.15894,1
ROUGE-2,TEDTALK253,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK253,PGN.TXT,0.07692,0.03125,0.04444,1
ROUGE-L,TEDTALK254,PGN.TXT,0.04348,0.04348,0.04348,1
ROUGE-1,TEDTALK254,PGN.TXT,0.19231,0.05952,0.09091,1
ROUGE-2,TEDTALK254,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK254,PGN.TXT,0.05833,0.01892,0.02857,1
ROUGE-L,TEDTALK496,PGN.TXT,0.02632,0.06250,0.03704,1
ROUGE-1,TEDTALK496,PGN.TXT,0.02381,0.01087,0.01493,1
ROUGE-2,TEDTALK496,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK496,PGN.TXT,0.00500,0.00256,0.00339,1
ROUGE-L,TEDTALK497,PGN.TXT,0.07407,0.14286,0.09756,1
ROUGE-1,TEDTALK497,PGN.TXT,0.06667,0.01852,0.02899,1
ROUGE-2,TEDTALK497,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK497,PGN.TXT,0.01538,0.00408,0.00645,1
ROUGE-L,TEDTALK255,PGN.TXT,0.17143,0.13636,0.15190,1
ROUGE-1,TEDTALK255,PGN.TXT,0.23684,0.08491,0.12500,1
ROUGE-2,TEDTALK255,PGN.TXT,0.02778,0.00990,0.01460,1
ROUGE-SU4,TEDTALK255,PGN.TXT,0.07059,0.02500,0.03692,1
ROUGE-L,TEDTALK256,PGN.TXT,0.16129,0.19231,0.17544,1
ROUGE-1,TEDTALK256,PGN.TXT,0.21053,0.07407,0.10959,1
ROUGE-2,TEDTALK256,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK256,PGN.TXT,0.05294,0.01837,0.02727,1
ROUGE-L,TEDTALK498,PGN.TXT,0.10000,0.09091,0.09524,1
ROUGE-1,TEDTALK498,PGN.TXT,0.18182,0.07547,0.10667,1
ROUGE-2,TEDTALK498,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK498,PGN.TXT,0.04500,0.01875,0.02647,1
ROUGE-L,TEDTALK499,PGN.TXT,0.12903,0.16000,0.14286,1
ROUGE-1,TEDTALK499,PGN.TXT,0.17647,0.05085,0.07895,1
ROUGE-2,TEDTALK499,PGN.TXT,0.03030,0.00901,0.01389,1
ROUGE-SU4,TEDTALK499,PGN.TXT,0.04375,0.01346,0.02059,1
ROUGE-L,TEDTALK257,PGN.TXT,0.04167,0.03846,0.04000,1
ROUGE-1,TEDTALK257,PGN.TXT,0.08000,0.01695,0.02797,1
ROUGE-2,TEDTALK257,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK257,PGN.TXT,0.01739,0.00385,0.00630,1
ROUGE-L,TEDTALK258,PGN.TXT,0.08824,0.06667,0.07595,1
ROUGE-1,TEDTALK258,PGN.TXT,0.18182,0.05882,0.08889,1
ROUGE-2,TEDTALK258,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK258,PGN.TXT,0.05525,0.01587,0.02466,1
ROUGE-L,TEDTALK259,PGN.TXT,0.05882,0.06250,0.06061,1
ROUGE-1,TEDTALK259,PGN.TXT,0.21622,0.05128,0.08290,1
ROUGE-2,TEDTALK259,PGN.TXT,0.02857,0.00662,0.01075,1
ROUGE-SU4,TEDTALK259,PGN.TXT,0.06667,0.01507,0.02458,1
ROUGE-L,TEDTALK490,PGN.TXT,0.10256,0.18182,0.13115,1
ROUGE-1,TEDTALK490,PGN.TXT,0.14286,0.09375,0.11321,1
ROUGE-2,TEDTALK490,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK490,PGN.TXT,0.03158,0.02222,0.02609,1
ROUGE-L,TEDTALK491,PGN.TXT,0.02500,0.05556,0.03448,1
ROUGE-1,TEDTALK491,PGN.TXT,0.02500,0.01282,0.01695,1
ROUGE-2,TEDTALK491,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK491,PGN.TXT,0.00556,0.00294,0.00385,1
ROUGE-L,TEDTALK250,PGN.TXT,0.12500,0.11765,0.12121,1
ROUGE-1,TEDTALK250,PGN.TXT,0.23529,0.04348,0.07339,1
ROUGE-2,TEDTALK250,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK250,PGN.TXT,0.05625,0.01059,0.01782,1
ROUGE-L,TEDTALK492,PGN.TXT,0.08824,0.07895,0.08333,1
ROUGE-1,TEDTALK492,PGN.TXT,0.16216,0.06667,0.09449,1
ROUGE-2,TEDTALK492,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK492,PGN.TXT,0.04848,0.02000,0.02832,1
ROUGE-L,TEDTALK493,PGN.TXT,0.06250,0.06250,0.06250,1
ROUGE-1,TEDTALK493,PGN.TXT,0.05882,0.02778,0.03774,1
ROUGE-2,TEDTALK493,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK493,PGN.TXT,0.01333,0.00606,0.00833,1
ROUGE-L,TEDTALK251,PGN.TXT,0.10811,0.16667,0.13115,1
ROUGE-1,TEDTALK251,PGN.TXT,0.16279,0.08537,0.11200,1
ROUGE-2,TEDTALK251,PGN.TXT,0.02439,0.01333,0.01724,1
ROUGE-SU4,TEDTALK251,PGN.TXT,0.05128,0.02941,0.03738,1
ROUGE-L,TEDTALK1270,PGN.TXT,0.09836,0.13043,0.11215,1
ROUGE-1,TEDTALK1270,PGN.TXT,0.17808,0.11207,0.13757,1
ROUGE-2,TEDTALK1270,PGN.TXT,0.01408,0.00901,0.01099,1
ROUGE-SU4,TEDTALK1270,PGN.TXT,0.04348,0.02830,0.03429,1
ROUGE-L,TEDTALK1272,PGN.TXT,0.05405,0.08000,0.06452,1
ROUGE-1,TEDTALK1272,PGN.TXT,0.11364,0.06757,0.08475,1
ROUGE-2,TEDTALK1272,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1272,PGN.TXT,0.02618,0.01562,0.01957,1
ROUGE-L,TEDTALK1030,PGN.TXT,0.11111,0.15385,0.12903,1
ROUGE-1,TEDTALK1030,PGN.TXT,0.10526,0.02899,0.04545,1
ROUGE-2,TEDTALK1030,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1030,PGN.TXT,0.02353,0.00625,0.00988,1
ROUGE-L,TEDTALK1271,PGN.TXT,0.10256,0.17391,0.12903,1
ROUGE-1,TEDTALK1271,PGN.TXT,0.27778,0.15000,0.19481,1
ROUGE-2,TEDTALK1271,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1271,PGN.TXT,0.06800,0.03953,0.05000,1
ROUGE-L,TEDTALK1274,PGN.TXT,0.09302,0.12121,0.10526,1
ROUGE-1,TEDTALK1274,PGN.TXT,0.16327,0.09756,0.12214,1
ROUGE-2,TEDTALK1274,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1274,PGN.TXT,0.04651,0.02941,0.03604,1
ROUGE-L,TEDTALK1031,PGN.TXT,0.20588,0.17073,0.18667,1
ROUGE-1,TEDTALK1031,PGN.TXT,0.24390,0.07463,0.11429,1
