ROUGE-Type,Task Name,System Name,Avg_Recall,Avg_Precision,Avg_F-Score,Num Reference Summaries
ROUGE-SU4,TEDTALK1150,TEXTRANK.TXT,0.05833,0.01522,0.02414,1
ROUGE-L,TEDTALK2000,TEXTRANK.TXT,0.13846,0.14516,0.14173,1
ROUGE-1,TEDTALK2000,TEXTRANK.TXT,0.16092,0.16279,0.16185,1
ROUGE-2,TEDTALK2000,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK2000,TEXTRANK.TXT,0.04051,0.03902,0.03975,1
ROUGE-L,TEDTALK1153,TEXTRANK.TXT,0.20000,0.09091,0.12500,1
ROUGE-1,TEDTALK1153,TEXTRANK.TXT,0.30769,0.09375,0.14371,1
ROUGE-2,TEDTALK1153,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1153,TEXTRANK.TXT,0.09942,0.02742,0.04298,1
ROUGE-1,TEDTALK1152,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-2,TEDTALK1152,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1152,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-L,TEDTALK1155,TEXTRANK.TXT,0.09677,0.03488,0.05128,1
ROUGE-1,TEDTALK1155,TEXTRANK.TXT,0.25000,0.07377,0.11392,1
ROUGE-2,TEDTALK1155,TEXTRANK.TXT,0.02941,0.00840,0.01307,1
ROUGE-SU4,TEDTALK1155,TEXTRANK.TXT,0.08125,0.02241,0.03514,1
ROUGE-L,TEDTALK2002,TEXTRANK.TXT,0.12676,0.10227,0.11321,1
ROUGE-1,TEDTALK2002,TEXTRANK.TXT,0.22105,0.16800,0.19091,1
ROUGE-2,TEDTALK2002,TEXTRANK.TXT,0.03371,0.02419,0.02817,1
ROUGE-SU4,TEDTALK2002,TEXTRANK.TXT,0.06265,0.04228,0.05049,1
ROUGE-L,TEDTALK1154,TEXTRANK.TXT,0.11765,0.05882,0.07843,1
ROUGE-1,TEDTALK1154,TEXTRANK.TXT,0.19444,0.07865,0.11200,1
ROUGE-2,TEDTALK1154,TEXTRANK.TXT,0.02941,0.01136,0.01639,1
ROUGE-SU4,TEDTALK1154,TEXTRANK.TXT,0.06250,0.02299,0.03361,1
ROUGE-L,TEDTALK2001,TEXTRANK.TXT,0.12000,0.13043,0.12500,1
ROUGE-1,TEDTALK2001,TEXTRANK.TXT,0.12121,0.13793,0.12903,1
ROUGE-2,TEDTALK2001,TEXTRANK.TXT,0.01587,0.01754,0.01667,1
ROUGE-SU4,TEDTALK2001,TEXTRANK.TXT,0.03000,0.03214,0.03103,1
ROUGE-L,TEDTALK1135,TEXTRANK.TXT,0.26667,0.13793,0.18182,1
ROUGE-1,TEDTALK1135,TEXTRANK.TXT,0.33333,0.15044,0.20732,1
ROUGE-2,TEDTALK1135,TEXTRANK.TXT,0.02083,0.00909,0.01266,1
ROUGE-SU4,TEDTALK1135,TEXTRANK.TXT,0.08772,0.03738,0.05242,1
ROUGE-L,TEDTALK1134,TEXTRANK.TXT,0.09524,0.05714,0.07143,1
ROUGE-1,TEDTALK1134,TEXTRANK.TXT,0.25000,0.12613,0.16766,1
ROUGE-2,TEDTALK1134,TEXTRANK.TXT,0.03704,0.01869,0.02484,1
ROUGE-SU4,TEDTALK1134,TEXTRANK.TXT,0.06538,0.03301,0.04387,1
ROUGE-L,TEDTALK1137,TEXTRANK.TXT,0.17949,0.09091,0.12069,1
ROUGE-1,TEDTALK1137,TEXTRANK.TXT,0.31250,0.11811,0.17143,1
ROUGE-2,TEDTALK1137,TEXTRANK.TXT,0.04444,0.01613,0.02367,1
ROUGE-SU4,TEDTALK1137,TEXTRANK.TXT,0.09048,0.03140,0.04663,1
ROUGE-L,TEDTALK1136,TEXTRANK.TXT,0.11364,0.07353,0.08929,1
ROUGE-1,TEDTALK1136,TEXTRANK.TXT,0.23913,0.10000,0.14103,1
ROUGE-2,TEDTALK1136,TEXTRANK.TXT,0.02326,0.00926,0.01325,1
ROUGE-SU4,TEDTALK1136,TEXTRANK.TXT,0.07882,0.03019,0.04366,1
ROUGE-L,TEDTALK1139,TEXTRANK.TXT,0.12821,0.10417,0.11494,1
ROUGE-1,TEDTALK1139,TEXTRANK.TXT,0.19149,0.14286,0.16364,1
ROUGE-2,TEDTALK1139,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1139,TEXTRANK.TXT,0.06047,0.04262,0.05000,1
ROUGE-L,TEDTALK1138,TEXTRANK.TXT,0.07692,0.05172,0.06186,1
ROUGE-1,TEDTALK1138,TEXTRANK.TXT,0.13953,0.08824,0.10811,1
ROUGE-2,TEDTALK1138,TEXTRANK.TXT,0.02439,0.01493,0.01852,1
ROUGE-SU4,TEDTALK1138,TEXTRANK.TXT,0.03590,0.02121,0.02667,1
ROUGE-L,TEDTALK362,TEXTRANK.TXT,0.05405,0.03774,0.04444,1
ROUGE-1,TEDTALK362,TEXTRANK.TXT,0.17949,0.09859,0.12727,1
ROUGE-2,TEDTALK362,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK362,TEXTRANK.TXT,0.04571,0.02319,0.03077,1
ROUGE-L,TEDTALK363,TEXTRANK.TXT,0.11111,0.06452,0.08163,1
ROUGE-1,TEDTALK363,TEXTRANK.TXT,0.21951,0.11250,0.14876,1
ROUGE-2,TEDTALK363,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK363,TEXTRANK.TXT,0.05946,0.02821,0.03826,1
ROUGE-L,TEDTALK364,TEXTRANK.TXT,0.33333,0.15068,0.20755,1
ROUGE-1,TEDTALK364,TEXTRANK.TXT,0.37838,0.14894,0.21374,1
ROUGE-2,TEDTALK364,TEXTRANK.TXT,0.08824,0.03297,0.04800,1
ROUGE-SU4,TEDTALK364,TEXTRANK.TXT,0.15484,0.05455,0.08067,1
ROUGE-L,TEDTALK365,TEXTRANK.TXT,0.20000,0.16327,0.17978,1
ROUGE-1,TEDTALK365,TEXTRANK.TXT,0.21429,0.13043,0.16216,1
ROUGE-2,TEDTALK365,TEXTRANK.TXT,0.05263,0.02941,0.03774,1
ROUGE-SU4,TEDTALK365,TEXTRANK.TXT,0.06433,0.03284,0.04348,1
ROUGE-L,TEDTALK366,TEXTRANK.TXT,0.30303,0.13514,0.18692,1
ROUGE-1,TEDTALK366,TEXTRANK.TXT,0.39024,0.14414,0.21053,1
ROUGE-2,TEDTALK366,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK366,TEXTRANK.TXT,0.10811,0.03738,0.05556,1
ROUGE-L,TEDTALK367,TEXTRANK.TXT,0.19565,0.09574,0.12857,1
ROUGE-1,TEDTALK367,TEXTRANK.TXT,0.33333,0.11679,0.17297,1
ROUGE-2,TEDTALK367,TEXTRANK.TXT,0.02222,0.00735,0.01105,1
ROUGE-SU4,TEDTALK367,TEXTRANK.TXT,0.10000,0.03111,0.04746,1
ROUGE-L,TEDTALK368,TEXTRANK.TXT,0.13158,0.05814,0.08065,1
ROUGE-1,TEDTALK368,TEXTRANK.TXT,0.23077,0.06383,0.10000,1
ROUGE-2,TEDTALK368,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK368,TEXTRANK.TXT,0.07429,0.01898,0.03023,1
ROUGE-L,TEDTALK369,TEXTRANK.TXT,0.06250,0.03226,0.04255,1
ROUGE-1,TEDTALK369,TEXTRANK.TXT,0.25000,0.11688,0.15929,1
ROUGE-2,TEDTALK369,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK369,TEXTRANK.TXT,0.05882,0.02667,0.03670,1
ROUGE-L,TEDTALK360,TEXTRANK.TXT,0.21212,0.07778,0.11382,1
ROUGE-1,TEDTALK360,TEXTRANK.TXT,0.27500,0.07237,0.11458,1
ROUGE-2,TEDTALK360,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK360,TEXTRANK.TXT,0.08824,0.02055,0.03333,1
ROUGE-L,TEDTALK361,TEXTRANK.TXT,0.12821,0.06757,0.08850,1
ROUGE-1,TEDTALK361,TEXTRANK.TXT,0.26829,0.10476,0.15068,1
ROUGE-2,TEDTALK361,TEXTRANK.TXT,0.05128,0.01961,0.02837,1
ROUGE-SU4,TEDTALK361,TEXTRANK.TXT,0.08649,0.03232,0.04706,1
ROUGE-L,TEDTALK1140,TEXTRANK.TXT,0.08511,0.06897,0.07619,1
ROUGE-1,TEDTALK1140,TEXTRANK.TXT,0.18868,0.12346,0.14925,1
ROUGE-2,TEDTALK1140,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1140,TEXTRANK.TXT,0.04490,0.02785,0.03438,1
ROUGE-L,TEDTALK1142,TEXTRANK.TXT,0.10870,0.07246,0.08696,1
ROUGE-1,TEDTALK1142,TEXTRANK.TXT,0.26316,0.10274,0.14778,1
ROUGE-2,TEDTALK1142,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1142,TEXTRANK.TXT,0.06792,0.02500,0.03655,1
ROUGE-L,TEDTALK1141,TEXTRANK.TXT,0.25000,0.10811,0.15094,1
ROUGE-1,TEDTALK1141,TEXTRANK.TXT,0.25714,0.08036,0.12245,1
ROUGE-2,TEDTALK1141,TEXTRANK.TXT,0.03030,0.00917,0.01408,1
ROUGE-SU4,TEDTALK1141,TEXTRANK.TXT,0.06452,0.01887,0.02920,1
ROUGE-L,TEDTALK1144,TEXTRANK.TXT,0.08696,0.07407,0.08000,1
ROUGE-1,TEDTALK1144,TEXTRANK.TXT,0.21569,0.11828,0.15278,1
ROUGE-2,TEDTALK1144,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1144,TEXTRANK.TXT,0.05532,0.02921,0.03824,1
ROUGE-L,TEDTALK1143,TEXTRANK.TXT,0.06122,0.04225,0.05000,1
ROUGE-1,TEDTALK1143,TEXTRANK.TXT,0.18519,0.10526,0.13423,1
ROUGE-2,TEDTALK1143,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1143,TEXTRANK.TXT,0.05000,0.02581,0.03404,1
ROUGE-L,TEDTALK2455,TEXTRANK.TXT,0.25641,0.27027,0.26316,1
ROUGE-1,TEDTALK2455,TEXTRANK.TXT,0.30851,0.26126,0.28293,1
ROUGE-2,TEDTALK2455,TEXTRANK.TXT,0.02198,0.01869,0.02020,1
ROUGE-SU4,TEDTALK2455,TEXTRANK.TXT,0.08864,0.07573,0.08168,1
ROUGE-L,TEDTALK1124,TEXTRANK.TXT,0.06452,0.02381,0.03478,1
ROUGE-1,TEDTALK1124,TEXTRANK.TXT,0.25714,0.07258,0.11321,1
ROUGE-2,TEDTALK1124,TEXTRANK.TXT,0.02941,0.00820,0.01282,1
ROUGE-SU4,TEDTALK1124,TEXTRANK.TXT,0.07273,0.02000,0.03137,1
ROUGE-L,TEDTALK1123,TEXTRANK.TXT,0.14000,0.10606,0.12069,1
ROUGE-1,TEDTALK1123,TEXTRANK.TXT,0.21875,0.17284,0.19310,1
ROUGE-2,TEDTALK1123,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1123,TEXTRANK.TXT,0.06207,0.04675,0.05333,1
ROUGE-L,TEDTALK2454,TEXTRANK.TXT,0.18868,0.16949,0.17857,1
ROUGE-1,TEDTALK2454,TEXTRANK.TXT,0.27273,0.17143,0.21053,1
ROUGE-2,TEDTALK2454,TEXTRANK.TXT,0.01587,0.01010,0.01235,1
ROUGE-SU4,TEDTALK2454,TEXTRANK.TXT,0.07333,0.04721,0.05744,1
ROUGE-L,TEDTALK2457,TEXTRANK.TXT,0.11475,0.10294,0.10853,1
ROUGE-1,TEDTALK2457,TEXTRANK.TXT,0.21622,0.15238,0.17877,1
ROUGE-2,TEDTALK2457,TEXTRANK.TXT,0.01429,0.00990,0.01170,1
ROUGE-SU4,TEDTALK2457,TEXTRANK.TXT,0.06061,0.04124,0.04908,1
ROUGE-L,TEDTALK1126,TEXTRANK.TXT,0.25714,0.12676,0.16981,1
ROUGE-1,TEDTALK1126,TEXTRANK.TXT,0.27027,0.10101,0.14706,1
ROUGE-2,TEDTALK1126,TEXTRANK.TXT,0.05714,0.02105,0.03077,1
ROUGE-SU4,TEDTALK1126,TEXTRANK.TXT,0.09091,0.03297,0.04839,1
ROUGE-L,TEDTALK2456,TEXTRANK.TXT,0.12500,0.11594,0.12030,1
ROUGE-1,TEDTALK2456,TEXTRANK.TXT,0.25000,0.23711,0.24339,1
ROUGE-2,TEDTALK2456,TEXTRANK.TXT,0.01136,0.01053,0.01093,1
ROUGE-SU4,TEDTALK2456,TEXTRANK.TXT,0.06905,0.06237,0.06554,1
ROUGE-L,TEDTALK1125,TEXTRANK.TXT,0.16667,0.11940,0.13913,1
ROUGE-1,TEDTALK1125,TEXTRANK.TXT,0.25455,0.16667,0.20144,1
ROUGE-2,TEDTALK1125,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1125,TEXTRANK.TXT,0.07059,0.04500,0.05496,1
ROUGE-L,TEDTALK1128,TEXTRANK.TXT,0.12000,0.06977,0.08824,1
ROUGE-1,TEDTALK1128,TEXTRANK.TXT,0.18868,0.06897,0.10101,1
ROUGE-2,TEDTALK1128,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1128,TEXTRANK.TXT,0.04681,0.01560,0.02340,1
ROUGE-L,TEDTALK2459,TEXTRANK.TXT,0.09589,0.12963,0.11024,1
ROUGE-1,TEDTALK2459,TEXTRANK.TXT,0.18889,0.22667,0.20606,1
ROUGE-2,TEDTALK2459,TEXTRANK.TXT,0.01149,0.01370,0.01250,1
ROUGE-SU4,TEDTALK2459,TEXTRANK.TXT,0.05000,0.05915,0.05419,1
ROUGE-L,TEDTALK2458,TEXTRANK.TXT,0.19355,0.13483,0.15894,1
ROUGE-1,TEDTALK2458,TEXTRANK.TXT,0.26316,0.14493,0.18692,1
ROUGE-2,TEDTALK2458,TEXTRANK.TXT,0.01389,0.00735,0.00962,1
ROUGE-SU4,TEDTALK2458,TEXTRANK.TXT,0.08235,0.04179,0.05545,1
ROUGE-L,TEDTALK1127,TEXTRANK.TXT,0.13333,0.04706,0.06957,1
ROUGE-1,TEDTALK1127,TEXTRANK.TXT,0.22857,0.06250,0.09816,1
ROUGE-2,TEDTALK1127,TEXTRANK.TXT,0.03030,0.00794,0.01258,1
ROUGE-SU4,TEDTALK1127,TEXTRANK.TXT,0.07097,0.01774,0.02839,1
ROUGE-L,TEDTALK1129,TEXTRANK.TXT,0.07407,0.07407,0.07407,1
ROUGE-1,TEDTALK1129,TEXTRANK.TXT,0.16418,0.14667,0.15493,1
ROUGE-2,TEDTALK1129,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1129,TEXTRANK.TXT,0.04467,0.03562,0.03963,1
ROUGE-L,TEDTALK395,TEXTRANK.TXT,0.07500,0.05172,0.06122,1
ROUGE-1,TEDTALK395,TEXTRANK.TXT,0.16279,0.08642,0.11290,1
ROUGE-2,TEDTALK395,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK395,TEXTRANK.TXT,0.03590,0.01772,0.02373,1
ROUGE-L,TEDTALK396,TEXTRANK.TXT,0.22500,0.13043,0.16514,1
ROUGE-1,TEDTALK396,TEXTRANK.TXT,0.22917,0.10680,0.14570,1
ROUGE-2,TEDTALK396,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK396,TEXTRANK.TXT,0.05455,0.02424,0.03357,1
ROUGE-L,TEDTALK397,TEXTRANK.TXT,0.10526,0.04819,0.06612,1
ROUGE-1,TEDTALK397,TEXTRANK.TXT,0.16667,0.06195,0.09032,1
ROUGE-2,TEDTALK397,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK397,TEXTRANK.TXT,0.04444,0.01468,0.02207,1
ROUGE-L,TEDTALK398,TEXTRANK.TXT,0.17500,0.10294,0.12963,1
ROUGE-1,TEDTALK398,TEXTRANK.TXT,0.23913,0.08800,0.12865,1
ROUGE-2,TEDTALK398,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK398,TEXTRANK.TXT,0.06190,0.02261,0.03312,1
ROUGE-L,TEDTALK399,TEXTRANK.TXT,0.20000,0.08696,0.12121,1
ROUGE-1,TEDTALK399,TEXTRANK.TXT,0.29412,0.09259,0.14085,1
ROUGE-2,TEDTALK399,TEXTRANK.TXT,0.03125,0.00952,0.01460,1
ROUGE-SU4,TEDTALK399,TEXTRANK.TXT,0.08000,0.02353,0.03636,1
ROUGE-L,TEDTALK390,TEXTRANK.TXT,0.09677,0.03659,0.05310,1
ROUGE-1,TEDTALK390,TEXTRANK.TXT,0.22222,0.06897,0.10526,1
ROUGE-2,TEDTALK390,TEXTRANK.TXT,0.02941,0.00870,0.01342,1
ROUGE-SU4,TEDTALK390,TEXTRANK.TXT,0.06250,0.01754,0.02740,1
ROUGE-L,TEDTALK391,TEXTRANK.TXT,0.09091,0.04286,0.05825,1
ROUGE-1,TEDTALK391,TEXTRANK.TXT,0.22222,0.07619,0.11348,1
ROUGE-2,TEDTALK391,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK391,TEXTRANK.TXT,0.06250,0.01980,0.03008,1
ROUGE-L,TEDTALK392,TEXTRANK.TXT,0.12821,0.06944,0.09009,1
ROUGE-1,TEDTALK392,TEXTRANK.TXT,0.23810,0.08772,0.12821,1
ROUGE-2,TEDTALK392,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK392,TEXTRANK.TXT,0.06316,0.02308,0.03380,1
ROUGE-L,TEDTALK393,TEXTRANK.TXT,0.07692,0.08108,0.07895,1
ROUGE-1,TEDTALK393,TEXTRANK.TXT,0.11628,0.09434,0.10417,1
ROUGE-2,TEDTALK393,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK393,TEXTRANK.TXT,0.03243,0.02353,0.02727,1
ROUGE-L,TEDTALK394,TEXTRANK.TXT,0.15789,0.11111,0.13043,1
ROUGE-1,TEDTALK394,TEXTRANK.TXT,0.20930,0.06977,0.10465,1
ROUGE-2,TEDTALK394,TEXTRANK.TXT,0.02381,0.00813,0.01212,1
ROUGE-SU4,TEDTALK394,TEXTRANK.TXT,0.04878,0.01709,0.02532,1
ROUGE-L,TEDTALK2460,TEXTRANK.TXT,0.12500,0.09211,0.10606,1
ROUGE-1,TEDTALK2460,TEXTRANK.TXT,0.16438,0.10909,0.13115,1
ROUGE-2,TEDTALK2460,TEXTRANK.TXT,0.01449,0.00935,0.01136,1
ROUGE-SU4,TEDTALK2460,TEXTRANK.TXT,0.05231,0.03269,0.04024,1
ROUGE-L,TEDTALK1131,TEXTRANK.TXT,0.15385,0.12245,0.13636,1
ROUGE-1,TEDTALK1131,TEXTRANK.TXT,0.15217,0.09459,0.11667,1
ROUGE-2,TEDTALK1131,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1131,TEXTRANK.TXT,0.03333,0.02059,0.02545,1
ROUGE-L,TEDTALK2461,TEXTRANK.TXT,0.12500,0.10811,0.11594,1
ROUGE-1,TEDTALK2461,TEXTRANK.TXT,0.15068,0.10680,0.12500,1
ROUGE-2,TEDTALK2461,TEXTRANK.TXT,0.02899,0.02020,0.02381,1
ROUGE-SU4,TEDTALK2461,TEXTRANK.TXT,0.05231,0.03579,0.04250,1
ROUGE-L,TEDTALK1130,TEXTRANK.TXT,0.09677,0.04286,0.05941,1
ROUGE-1,TEDTALK1130,TEXTRANK.TXT,0.10000,0.03419,0.05096,1
ROUGE-2,TEDTALK1130,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1130,TEXTRANK.TXT,0.02222,0.00721,0.01088,1
ROUGE-L,TEDTALK1133,TEXTRANK.TXT,0.07692,0.05455,0.06383,1
ROUGE-1,TEDTALK1133,TEXTRANK.TXT,0.14286,0.09459,0.11382,1
ROUGE-2,TEDTALK1133,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1133,TEXTRANK.TXT,0.04000,0.02571,0.03130,1
ROUGE-L,TEDTALK1132,TEXTRANK.TXT,0.13043,0.08108,0.10000,1
ROUGE-1,TEDTALK1132,TEXTRANK.TXT,0.22000,0.09402,0.13174,1
ROUGE-2,TEDTALK1132,TEXTRANK.TXT,0.02128,0.00877,0.01242,1
ROUGE-SU4,TEDTALK1132,TEXTRANK.TXT,0.06364,0.02523,0.03613,1
ROUGE-L,TEDTALK2444,TEXTRANK.TXT,0.06250,0.05063,0.05594,1
ROUGE-1,TEDTALK2444,TEXTRANK.TXT,0.16667,0.12500,0.14286,1
ROUGE-2,TEDTALK2444,TEXTRANK.TXT,0.01235,0.00909,0.01047,1
ROUGE-SU4,TEDTALK2444,TEXTRANK.TXT,0.04359,0.03148,0.03656,1
ROUGE-L,TEDTALK1113,TEXTRANK.TXT,0.16327,0.12308,0.14035,1
ROUGE-1,TEDTALK1113,TEXTRANK.TXT,0.20000,0.11321,0.14458,1
ROUGE-2,TEDTALK1113,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1113,TEXTRANK.TXT,0.05185,0.02857,0.03684,1
ROUGE-L,TEDTALK1597,TEXTRANK.TXT,0.15254,0.10714,0.12587,1
ROUGE-1,TEDTALK1597,TEXTRANK.TXT,0.25000,0.12162,0.16364,1
ROUGE-2,TEDTALK1597,TEXTRANK.TXT,0.04348,0.02055,0.02791,1
ROUGE-SU4,TEDTALK1597,TEXTRANK.TXT,0.07879,0.03611,0.04952,1
ROUGE-L,TEDTALK1596,TEXTRANK.TXT,0.18182,0.09195,0.12214,1
ROUGE-1,TEDTALK1596,TEXTRANK.TXT,0.34545,0.15323,0.21229,1
ROUGE-2,TEDTALK1596,TEXTRANK.TXT,0.01961,0.00813,0.01149,1
ROUGE-SU4,TEDTALK1596,TEXTRANK.TXT,0.09787,0.03770,0.05444,1
ROUGE-L,TEDTALK2443,TEXTRANK.TXT,0.13333,0.07692,0.09756,1
ROUGE-1,TEDTALK2443,TEXTRANK.TXT,0.28846,0.13889,0.18750,1
ROUGE-2,TEDTALK2443,TEXTRANK.TXT,0.02000,0.00943,0.01282,1
ROUGE-SU4,TEDTALK2443,TEXTRANK.TXT,0.07917,0.03654,0.05000,1
ROUGE-L,TEDTALK1112,TEXTRANK.TXT,0.13725,0.08046,0.10145,1
ROUGE-1,TEDTALK1112,TEXTRANK.TXT,0.12281,0.05263,0.07368,1
ROUGE-2,TEDTALK1112,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1112,TEXTRANK.TXT,0.02642,0.01102,0.01556,1
ROUGE-L,TEDTALK2446,TEXTRANK.TXT,0.16438,0.14458,0.15385,1
ROUGE-1,TEDTALK2446,TEXTRANK.TXT,0.29032,0.20930,0.24324,1
ROUGE-2,TEDTALK2446,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK2446,TEXTRANK.TXT,0.07816,0.05528,0.06476,1
ROUGE-L,TEDTALK1599,TEXTRANK.TXT,0.06780,0.07547,0.07143,1
ROUGE-1,TEDTALK1599,TEXTRANK.TXT,0.20548,0.19481,0.20000,1
ROUGE-2,TEDTALK1599,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1599,TEXTRANK.TXT,0.06269,0.05600,0.05915,1
ROUGE-L,TEDTALK1115,TEXTRANK.TXT,0.17778,0.13115,0.15094,1
ROUGE-1,TEDTALK1115,TEXTRANK.TXT,0.32143,0.18000,0.23077,1
ROUGE-2,TEDTALK1115,TEXTRANK.TXT,0.03774,0.02083,0.02685,1
ROUGE-SU4,TEDTALK1115,TEXTRANK.TXT,0.09600,0.05217,0.06761,1
ROUGE-L,TEDTALK2445,TEXTRANK.TXT,0.08065,0.09615,0.08772,1
ROUGE-1,TEDTALK2445,TEXTRANK.TXT,0.20988,0.25000,0.22819,1
ROUGE-2,TEDTALK2445,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK2445,TEXTRANK.TXT,0.06400,0.07273,0.06809,1
ROUGE-L,TEDTALK1598,TEXTRANK.TXT,0.14286,0.09589,0.11475,1
ROUGE-1,TEDTALK1598,TEXTRANK.TXT,0.24561,0.14000,0.17834,1
ROUGE-2,TEDTALK1598,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1598,TEXTRANK.TXT,0.07925,0.04468,0.05714,1
ROUGE-L,TEDTALK1114,TEXTRANK.TXT,0.13636,0.07595,0.09756,1
ROUGE-1,TEDTALK1114,TEXTRANK.TXT,0.20000,0.08333,0.11765,1
ROUGE-2,TEDTALK1114,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1114,TEXTRANK.TXT,0.05652,0.02241,0.03210,1
ROUGE-L,TEDTALK1117,TEXTRANK.TXT,0.11667,0.12727,0.12174,1
ROUGE-1,TEDTALK1117,TEXTRANK.TXT,0.27027,0.20408,0.23256,1
ROUGE-2,TEDTALK1117,TEXTRANK.TXT,0.01429,0.01031,0.01198,1
ROUGE-SU4,TEDTALK1117,TEXTRANK.TXT,0.08485,0.05833,0.06914,1
ROUGE-L,TEDTALK2448,TEXTRANK.TXT,0.08333,0.07042,0.07634,1
ROUGE-1,TEDTALK2448,TEXTRANK.TXT,0.18571,0.13542,0.15663,1
ROUGE-2,TEDTALK2448,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK2448,TEXTRANK.TXT,0.05000,0.03556,0.04156,1
ROUGE-L,TEDTALK1116,TEXTRANK.TXT,0.10714,0.10000,0.10345,1
ROUGE-1,TEDTALK1116,TEXTRANK.TXT,0.20513,0.20513,0.20513,1
ROUGE-2,TEDTALK1116,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1116,TEXTRANK.TXT,0.06061,0.05263,0.05634,1
ROUGE-L,TEDTALK2447,TEXTRANK.TXT,0.17143,0.21053,0.18898,1
ROUGE-1,TEDTALK2447,TEXTRANK.TXT,0.20408,0.25000,0.22472,1
ROUGE-2,TEDTALK2447,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK2447,TEXTRANK.TXT,0.06000,0.07105,0.06506,1
ROUGE-L,TEDTALK1119,TEXTRANK.TXT,0.17241,0.07042,0.10000,1
ROUGE-1,TEDTALK1119,TEXTRANK.TXT,0.17949,0.07216,0.10294,1
ROUGE-2,TEDTALK1119,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1119,TEXTRANK.TXT,0.04571,0.01758,0.02540,1
ROUGE-L,TEDTALK2449,TEXTRANK.TXT,0.11321,0.11538,0.11429,1
ROUGE-1,TEDTALK2449,TEXTRANK.TXT,0.20588,0.17284,0.18792,1
ROUGE-2,TEDTALK2449,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK2449,TEXTRANK.TXT,0.05161,0.04051,0.04539,1
ROUGE-L,TEDTALK1118,TEXTRANK.TXT,0.15152,0.06410,0.09009,1
